DATA;numero_venda;valor;cliente;vendedor;codigo_forma_pagamento
2020-11-05 18:41:39;0564968;100.00;0;134;10
2020-11-06 09:08:50;0564972;195.00;48940;134;08
2020-11-06 09:26:26;0564974;107.00;0;058;09
2020-11-06 09:42:13;0564978;459.00;0;058;01
2020-11-06 09:45:29;0564980;99.50;0;058;09
2020-11-06 09:57:19;0564982;685.00;112876;042;13
2020-11-06 10:01:42;0564984;168.00;0;058;01
2020-11-06 10:07:16;0564986;219.45;0;136;10
2020-11-06 10:10:15;0564990;943.00;104801;139;06
2020-11-06 10:25:51;0564994;550.00;0;058;10
2020-11-06 10:29:24;0564997;176.30;0;058;01
2020-11-06 11:29:27;0564998;104.30;0;058;09
2020-11-06 10:37:43;0565004;677.00;100883;144;13
2020-11-06 10:54:31;0565010;25.65;0;058;09
2020-11-06 10:57:48;0565011;527.80;0;136;09
2020-11-06 10:58:32;0565013;635.00;0;136;01
2020-11-06 11:02:53;0565015;95.47;0;136;01
2020-11-06 11:31:58;0565030;71.25;0;149;01
2020-11-06 12:08:45;0565020;254.35;0;136;01
2020-11-06 11:12:57;0565021;657.00;6431;104;13
2020-11-06 11:26:07;0565025;282.00;0;136;09
2020-11-06 12:30:19;0565029;235.30;0;136;09
2020-11-06 11:32:45;0565031;39.80;0;136;01
2020-11-06 11:36:07;0565034;359.70;0;136;10
2020-11-06 12:36:28;0565036;499.00;54202;139;12
2020-11-06 11:58:19;0565040;20.70;0;136;01
2020-11-06 12:49:36;0565044;54.00;0;058;10
2020-11-06 12:50:28;0565045;58.50;0;058;01
2020-11-06 13:02:15;0565053;114.00;0;058;01
2020-11-06 14:07:37;0565056;99.18;0;058;01
2020-11-06 13:26:40;0565058;22.80;0;058;01
2020-11-06 13:52:34;0565061;19.60;11184;058;01
2020-11-06 14:01:43;0565065;385.25;0;058;09
2020-11-06 14:13:34;0565071;243.02;0;058;01
2020-11-06 14:27:22;0565073;37.05;0;058;01
2020-11-06 14:55:36;0565077;148.20;0;058;10
2020-11-06 15:01:04;0565079;426.30;0;058;01
2020-11-06 15:10:55;0565082;170.00;117655;144;11
2020-11-06 15:17:14;0565085;123.00;0;058;09
2020-11-06 15:24:55;0565087;294.80;0;058;09
2020-11-06 15:27:56;0565088;416.61;0;058;10
2020-11-06 18:01:14;0565127;66.40;0;136;10
2020-11-06 15:47:14;0565092;115.10;0;058;10
2020-11-06 15:51:51;0565095;892.90;63658;104;13
2020-11-06 16:03:21;0565099;180.01;0;058;01
2020-11-06 15:57:04;0565097;2498.00;0;058;09
2020-11-06 17:00:45;0565098;119.90;0;058;01
2020-11-06 17:50:11;0565124;156.75;0;136;01
2020-11-06 16:24:09;0565107;831.50;92799;042;13
2020-11-06 17:27:51;0565108;456.00;93513;042;13
2020-11-06 16:41:53;0565111;93.10;0;136;01
2020-11-06 16:55:33;0565114;167.90;0;136;01
2020-11-06 17:14:10;0565116;256.50;0;136;10
2020-11-06 17:39:38;0565121;285.20;0;136;01
2020-11-06 17:40:41;0565122;1413.00;110604;042;13
2020-11-06 18:05:13;0565130;724.50;117155;134;13
2020-11-06 18:06:26;0565131;166.90;0;136;09
2020-11-06 18:06:48;0565132;504.40;112769;134;13
2020-11-06 18:20:47;0565135;703.80;0;136;09
2020-11-06 18:23:17;0565136;33.00;0;136;09
2020-11-06 18:47:37;0565145;228.75;0;136;10
2020-11-06 18:48:58;0565146;1069.50;0;136;09
2020-11-06 20:51:09;0565155;16.80;0;042;01
2020-11-07 08:16:22;0565158;273.00;96869;134;12
2020-11-07 08:19:13;0565160;420.00;0;058;01
2020-11-07 08:41:11;0565162;132.05;0;058;10
2020-11-07 08:49:43;0565164;47.25;0;058;01
2020-11-07 09:15:47;0565171;55.57;0;058;10
2020-11-07 08:59:28;0565167;9.96;0;058;01
2020-11-07 09:05:33;0565169;438.00;0;058;10
2020-11-07 09:17:34;0565173;84.15;0;058;10
2020-11-07 09:21:12;0565174;15.90;0;058;01
2020-11-07 09:22:12;0565176;90.00;0;058;01
2020-11-09 17:23:42;0565627;3130.41;0;149;09
2020-11-07 09:33:09;0565181;236.70;0;058;09
2020-11-07 10:08:11;0565208;99.36;0;058;10
2020-11-07 09:35:21;0565183;648.00;62384;149;13
2020-11-07 09:36:45;0565185;645.50;182900;134;13
2020-11-07 09:48:33;0565192;244.71;0;058;10
2020-11-07 09:54:15;0565197;1436.80;0;058;09
2020-11-07 09:55:52;0565198;616.00;0;058;01
2020-11-07 10:03:38;0565203;726.30;0;058;01
2020-11-07 10:04:07;0565204;358.00;0;058;09
2020-11-07 10:24:52;0565224;109.71;0;058;10
2020-11-07 10:14:18;0565213;268.40;0;058;10
2020-11-07 10:14:48;0565214;164.70;0;058;09
2020-11-07 10:17:06;0565217;13.50;0;058;01
2020-11-07 10:25:22;0565225;27.00;0;058;01
2020-11-07 10:27:25;0565228;172.80;0;058;10
2020-11-07 10:30:43;0565230;720.00;0;058;09
2020-11-07 10:38:21;0565235;86.40;0;058;09
2020-11-07 10:33:24;0565232;330.20;0;058;09
2020-11-07 10:49:55;0565250;178.50;100916;139;07
2020-11-07 10:39:46;0565237;196.50;49691;139;08
2020-11-07 10:39:35;0565238;229.50;0;058;10
2020-11-07 10:46:28;0565246;187.90;0;058;01
2020-11-07 10:44:14;0565243;249.90;0;058;01
2020-11-07 10:46:09;0565245;147.00;115810;058;10
2020-11-07 10:53:06;0565252;849.30;0;149;09
2020-11-07 10:52:56;0565253;109.00;0;058;01
2020-11-07 10:56:02;0565256;51.30;0;058;10
2020-11-07 10:56:42;0565258;504.00;965;139;13
2020-11-07 11:25:06;0565285;1188.00;96102;042;13
2020-11-07 11:09:07;0565268;381.00;36953;058;09
2020-11-07 11:13:51;0565273;183.60;0;058;10
2020-11-07 11:14:05;0565274;81.00;0;058;10
2020-11-07 11:16:09;0565277;703.90;0;058;09
2020-11-07 11:18:04;0565279;109.60;0;058;10
2020-11-07 11:23:18;0565281;139.90;0;058;10
2020-11-07 11:24:01;0565284;144.00;10570;139;07
2020-11-07 11:25:05;0565286;62.40;0;058;01
2020-11-07 11:26:16;0565287;130.05;0;058;10
2020-11-07 11:34:45;0565291;63.00;0;157;01
2020-11-07 11:43:28;0565297;703.80;0;058;09
2020-11-07 11:48:03;0565300;57.00;0;058;01
2020-11-07 11:48:10;0565301;1112.43;0;058;01
2020-11-07 11:51:19;0565302;311.80;0;058;09
2020-11-07 12:02:33;0565315;544.50;0;058;09
2020-11-07 11:55:02;0565305;232.20;0;058;01
2020-11-07 11:55:08;0565306;153.90;0;058;09
2020-11-07 11:57:50;0565309;712.80;0;058;09
2020-11-07 12:01:20;0565313;210.60;0;058;09
2020-11-07 12:08:33;0565317;1153.80;0;058;01
2020-11-07 12:13:15;0565320;9.90;0;058;09
2020-11-07 12:19:54;0565322;127.50;0;058;09
2020-11-07 12:41:28;0565333;62.10;0;058;09
2020-11-07 12:40:01;0565331;774.90;0;058;01
2020-11-07 12:51:19;0565339;474.30;0;058;01
2020-11-07 12:42:36;0565334;279.00;115813;144;11
2020-11-07 12:49:06;0565337;1248.00;0;058;10
2020-11-07 14:59:34;0565400;113.40;54372;042;10
2020-11-07 13:00:44;0565343;1004.00;0;042;01
2020-11-07 13:01:37;0565344;66.30;0;042;10
2020-11-07 13:03:07;0565345;669.90;0;042;09
2020-11-07 13:53:05;0565367;213.50;0;042;01
2020-11-07 13:16:39;0565349;54.90;0;042;01
2020-11-07 13:19:49;0565353;629.60;0;042;01
2020-11-07 13:43:23;0565364;142.60;0;042;01
2020-11-07 13:32:28;0565361;207.50;107238;134;12
2020-11-07 13:55:50;0565368;191.70;93457;042;01
2020-11-07 13:58:00;0565371;264.40;0;042;09
2020-11-07 13:59:33;0565373;1159.46;23079;042;06
2020-11-07 14:00:19;0565374;325.50;0;042;09
2020-11-07 14:03:57;0565377;99.50;0;042;09
2020-11-07 14:16:00;0565384;374.40;0;042;09
2020-11-07 14:04:55;0565379;693.00;98932;042;13
2020-11-07 14:13:08;0565382;144.30;0;042;09
2020-11-07 14:28:20;0565390;474.00;182901;058;01
2020-11-07 14:21:35;0565387;160.80;0;042;10
2020-11-07 14:32:28;0565393;16.20;0;042;01
2020-11-07 14:34:40;0565395;444.90;110419;042;11
2020-11-07 15:07:30;0565402;1555.40;0;042;01
2020-11-07 15:14:14;0565403;279.00;0;042;01
2020-11-07 15:18:42;0565405;346.80;0;042;01
2020-11-07 15:29:50;0565407;446.25;0;042;01
2020-11-07 15:40:55;0565412;67.50;0;042;10
2020-11-07 15:41:12;0565413;941.40;0;042;09
2020-11-07 15:50:34;0565418;16.20;0;042;01
2020-11-07 16:06:15;0565422;621.81;0;042;09
2020-11-07 16:50:20;0565425;652.85;0;042;01
2020-11-09 08:37:44;0565429;151.92;0;149;01
2020-11-10 08:31:31;0565675;776.50;65593;136;13
2020-11-09 09:49:17;0565450;63.00;0;149;01
2020-11-09 09:47:27;0565449;576.00;32233;042;13
2020-11-09 10:13:45;0565438;538.50;94462;149;13
2020-11-09 09:40:13;0565447;900.00;45283;042;13
2020-11-09 10:54:29;0565451;716.40;0;136;09
2020-11-09 09:59:44;0565455;740.40;0;136;09
2020-11-09 10:12:25;0565459;1022.40;0;149;09
2020-11-09 10:17:26;0565462;71.01;0;149;09
2020-11-09 10:59:42;0565489;97.20;0;136;01
2020-11-09 12:14:50;0565493;59.40;0;136;01
2020-11-09 12:00:20;0565490;109.00;0;136;01
2020-11-09 11:15:09;0565494;276.60;0;136;01
2020-11-09 13:04:11;0565523;116.10;0;042;01
2020-11-09 11:35:59;0565499;780.70;0;136;01
2020-11-09 11:37:13;0565500;766.80;0;136;01
2020-11-09 12:08:00;0565505;90.90;0;136;01
2020-11-09 12:23:01;0565509;139.90;0;136;10
2020-11-09 12:24:11;0565511;314.10;0;136;09
2020-11-09 13:03:51;0565524;24.00;0;136;01
2020-11-09 12:53:02;0565519;196.00;0;149;01
2020-11-09 13:19:37;0565529;30.60;0;042;01
2020-11-09 14:25:27;0565533;459.00;0;149;10
2020-11-09 13:30:16;0565537;794.33;0;149;01
2020-11-09 13:25:31;0565534;506.40;0;149;09
2020-11-09 14:29:33;0565557;1000.00;0;058;01
2020-11-09 14:20:34;0565554;183.60;0;149;01
2020-11-11 14:59:25;0566084;2794.05;0;058;09
2020-11-09 15:02:53;0565566;146.61;0;149;01
2020-11-09 14:35:01;0565560;212.70;0;136;01
2020-11-09 14:55:49;0565564;138.30;0;149;01
2020-11-09 16:16:25;0565570;172.80;0;149;01
2020-11-09 16:21:03;0565574;14.90;0;149;01
2020-11-09 16:21:25;0565575;14.90;0;149;01
2020-11-09 15:31:30;0565579;64.80;0;149;01
2020-11-09 15:45:43;0565584;62.91;0;149;01
2020-11-09 15:47:35;0565586;702.00;0;149;09
2020-11-09 15:52:45;0565590;86.80;0;149;01
2020-11-09 16:43:29;0565608;220.10;0;136;01
2020-11-09 16:15:11;0565596;251.20;0;149;09
2020-11-09 17:38:32;0565605;465.75;0;149;09
2020-11-09 16:28:09;0565601;41.60;0;149;01
2020-11-09 16:45:15;0565611;90.60;0;149;01
2020-11-09 16:49:50;0565613;529.50;99103;136;12
2020-11-09 16:51:11;0565614;167.40;0;149;09
2020-11-09 17:06:12;0565619;467.85;0;136;10
2020-11-09 17:11:18;0565621;43.80;0;136;01
2020-11-09 17:28:33;0565628;636.55;0;136;09
2020-11-09 18:35:22;0565629;129.60;0;136;01
2020-11-09 17:35:01;0565630;1237.50;0;149;09
2020-11-09 17:39:44;0565634;171.45;0;136;09
2020-11-09 17:40:15;0565635;555.60;0;136;09
2020-11-09 17:47:52;0565640;127.65;0;136;01
2020-11-09 19:00:15;0565645;300.51;0;042;01
2020-11-09 18:03:00;0565647;309.60;32721;136;01
2020-11-09 18:10:05;0565649;481.60;0;136;01
2020-11-09 18:35:58;0565669;127.50;0;149;09
2020-11-09 18:16:23;0565655;113.00;32721;134;07
2020-11-09 18:23:31;0565662;57.00;0;136;01
2020-11-09 18:20:35;0565660;1138.20;0;136;10
2020-11-09 18:24:39;0565664;186.30;0;136;01
2020-11-09 18:43:12;0565672;612.90;105810;134;13
2020-11-09 19:27:37;0565674;16.80;0;104;01
2020-11-10 08:48:28;0565681;287.30;0;136;10
2020-11-10 08:37:28;0565677;57.00;0;042;01
2020-11-10 09:18:50;0565685;1026.00;66934;136;01
2020-11-10 09:23:42;0565687;220.30;0;136;01
2020-11-10 09:25:46;0565689;129.60;0;042;01
2020-11-10 09:26:41;0565690;279.00;52608;134;12
2020-11-10 09:38:49;0565693;145.80;0;136;10
2020-11-10 09:38:22;0565694;584.10;0;136;09
2020-11-10 09:52:28;0565701;99.00;0;136;10
2020-11-10 09:44:42;0565699;138.00;96498;134;08
2020-11-10 09:54:20;0565703;29.90;0;136;01
2020-11-10 09:57:32;0565705;37.80;0;136;10
2020-11-10 10:00:26;0565708;594.00;113311;134;13
2020-11-10 10:14:24;0565712;400.50;0;136;10
2020-11-10 10:09:38;0565711;3009.75;0;136;01
2020-11-10 11:15:02;0565713;81.00;0;042;01
2020-11-10 10:27:20;0565723;676.13;0;136;09
2020-11-10 10:25:36;0565722;273.75;0;136;01
2020-11-10 10:20:58;0565717;131.91;0;042;01
2020-11-10 10:22:33;0565718;35.70;0;136;10
2020-11-10 10:33:42;0565732;54.50;0;136;01
2020-11-10 11:19:41;0565762;59.90;0;136;10
2020-11-10 11:34:38;0565733;530.10;0;136;01
2020-11-10 10:38:30;0565736;30.80;0;136;01
2020-11-10 10:39:24;0565737;1072.00;44815;134;13
2020-11-10 10:43:09;0565743;21.60;0;136;01
2020-11-10 10:45:47;0565746;48.60;0;136;01
2020-11-10 10:47:46;0565749;118.80;0;136;01
2020-11-10 10:50:16;0565752;151.92;0;136;09
2020-11-10 11:07:14;0565758;677.70;51333;136;01
2020-11-10 11:11:56;0565759;59.70;0;136;01
2020-11-10 11:20:42;0565765;32.40;0;136;01
2020-11-10 11:21:25;0565766;46.80;0;139;01
2020-11-10 11:23:00;0565767;126.90;0;139;10
2020-11-10 11:29:23;0565769;17.85;0;139;01
2020-11-10 11:44:17;0565772;26.01;0;136;10
2020-11-10 11:45:53;0565774;515.00;35247;104;12
2020-11-10 11:52:59;0565775;99.00;0;139;10
2020-11-10 13:14:23;0565779;307.00;91188;104;13
2020-11-10 13:39:09;0565785;1022.00;94206;104;13
2020-11-10 12:57:37;0565790;568.00;66299;104;12
2020-11-10 13:10:52;0565792;4353.00;0;042;01
2020-11-10 13:14:40;0565793;459.00;110039;104;13
2020-11-10 13:21:58;0565796;124.20;0;139;10
2020-11-10 13:28:13;0565799;495.00;0;058;01
2020-11-10 13:28:36;0565800;139.90;0;042;01
2020-11-10 13:36:27;0565802;305.10;0;139;01
2020-11-10 13:43:16;0565803;344.25;0;139;01
2020-11-10 13:45:00;0565806;296.00;117655;136;11
2020-11-10 13:47:08;0565808;783.45;0;104;09
2020-11-10 13:54:01;0565809;135.00;102925;136;08
2020-11-10 14:16:07;0565812;39.00;0;042;01
2020-11-10 14:46:20;0565816;82.30;0;104;01
2020-11-10 18:37:14;0565917;13.90;0;042;10
2020-11-10 16:00:18;0565820;798.00;14490;136;13
2020-11-10 16:16:22;0565824;232.00;0;104;01
2020-11-10 15:33:41;0565833;461.70;0;042;01
2020-11-10 15:22:53;0565828;440.70;0;104;09
2020-11-10 16:28:50;0565830;1103.25;0;104;10
2020-11-10 15:41:25;0565837;666.30;0;104;10
2020-11-10 16:50:10;0565840;170.10;0;042;01
2020-11-10 15:58:45;0565843;1533.70;0;042;09
2020-11-10 16:08:59;0565848;1550.00;40789;042;01
2020-11-10 17:15:06;0565851;146.80;0;104;09
2020-11-10 16:14:52;0565852;71.40;0;042;01
2020-11-10 16:15:42;0565853;390.05;0;104;09
2020-11-10 16:23:33;0565857;15.90;0;104;09
2020-11-10 16:30:48;0565861;137.70;0;042;01
2020-11-10 16:39:03;0565866;344.25;0;042;09
2020-11-10 16:38:51;0565867;768.00;23305;136;13
2020-11-10 16:49:22;0565871;308.25;0;042;01
2020-11-10 16:50:30;0565873;418.90;0;042;01
2020-11-10 16:53:58;0565875;97.20;0;042;10
2020-11-10 17:01:46;0565880;99.00;0;058;01
2020-11-10 17:10:30;0565885;1932.30;0;042;09
2020-11-10 17:11:37;0565886;510.30;0;042;10
2020-11-10 17:14:29;0565889;59.40;0;042;10
2020-11-10 17:15:17;0565892;41.70;0;042;10
2020-11-10 18:41:57;0565902;75.60;0;104;01
2020-11-10 17:41:31;0565903;206.70;0;104;10
2020-11-10 17:47:58;0565906;327.00;57406;136;08
2020-11-10 17:57:14;0565910;1915.50;0;042;01
2020-11-10 17:56:05;0565909;930.00;0;042;10
2020-11-10 19:18:00;0565915;161.40;0;042;09
2020-11-11 08:39:28;0565931;54.00;0;149;01
2020-11-11 08:48:10;0565934;562.30;0;058;09
2020-11-11 09:03:53;0565937;238.60;0;058;01
2020-11-11 10:39:38;0565956;573.00;48230;134;13
2020-11-11 09:10:33;0565943;252.00;57466;134;12
2020-11-11 09:27:56;0565949;28.50;0;149;01
2020-11-11 09:24:34;0565947;151.20;0;149;01
2020-11-11 09:35:56;0565954;59.70;0;058;01
2020-11-11 10:05:10;0565964;850.20;0;149;01
2020-11-11 09:55:23;0565963;248.20;0;058;09
2020-11-11 10:09:27;0565965;13246.50;50329;136;06
2020-11-11 10:27:24;0565977;125.82;0;058;01
2020-11-11 11:17:40;0565970;129.60;0;058;10
2020-11-11 10:14:46;0565969;48.00;0;149;01
2020-11-11 10:20:10;0565973;431.15;59220;058;09
2020-11-11 11:26:53;0565976;1051.50;0;058;09
2020-11-11 11:30:45;0565981;871.74;0;058;09
2020-11-11 10:29:54;0565980;150.60;0;058;01
2020-11-11 11:43:53;0565990;475.30;0;058;09
2020-11-11 10:39:51;0565987;702.90;67453;058;01
2020-11-11 10:45:44;0565994;409.65;0;058;09
2020-11-11 10:49:09;0565996;160.00;35385;136;11
2020-11-11 10:50:47;0565998;342.00;97097;136;08
2020-11-11 10:50:52;0565999;677.00;119168;136;13
2020-11-11 10:55:04;0566004;508.10;0;058;09
2020-11-11 11:00:37;0566008;57.00;0;058;01
2020-11-11 11:07:44;0566010;378.00;0;149;01
2020-11-11 11:49:14;0566020;81.00;0;058;01
2020-11-11 12:16:40;0566015;493.40;0;149;09
2020-11-11 12:06:38;0566025;367.20;0;058;09
2020-11-11 12:26:40;0566028;331.50;0;058;01
2020-11-11 12:31:52;0566030;510.00;0;058;09
2020-11-11 12:41:38;0566032;159.30;0;058;01
2020-11-11 12:57:52;0566035;175.35;0;058;10
2020-11-11 13:10:59;0566037;276.00;10017;042;12
2020-11-11 13:13:51;0566041;831.60;0;058;09
2020-11-11 13:12:11;0566040;191.60;0;058;09
2020-11-11 13:25:49;0566045;475.20;0;058;09
2020-11-11 14:43:43;0566048;216.10;0;058;09
2020-11-11 13:57:24;0566053;433.50;0;058;01
2020-11-11 14:02:52;0566056;395.25;0;058;01
2020-11-11 14:06:02;0566057;540.75;57693;058;09
2020-11-11 14:08:08;0566058;308.40;0;058;10
2020-11-11 15:09:57;0566060;32.40;0;058;01
2020-11-11 14:11:29;0566062;171.00;0;136;01
2020-11-11 14:15:21;0566065;97.20;0;136;01
2020-11-11 14:15:03;0566066;834.70;26727;058;09
2020-11-11 15:19:14;0566068;767.00;112286;134;13
2020-11-11 14:23:42;0566071;345.84;0;058;10
2020-11-11 14:32:20;0566073;13.20;0;058;01
2020-11-11 14:42:13;0566075;93.60;0;058;01
2020-11-11 15:44:36;0566076;378.00;103675;136;13
2020-11-11 15:02:25;0566086;151.65;0;058;01
2020-11-11 14:48:11;0566079;334.30;0;058;09
2020-11-11 15:01:59;0566085;216.00;0;149;09
2020-11-11 15:04:31;0566088;130.60;0;058;01
2020-11-11 15:17:17;0566091;40.80;0;149;01
2020-11-11 15:17:33;0566092;81.00;0;058;01
2020-11-11 15:29:42;0566100;51.30;0;149;01
2020-11-11 15:23:21;0566095;33.75;0;149;01
2020-11-11 15:27:25;0566098;124.20;0;149;01
2020-11-11 16:39:37;0566106;917.10;0;149;09
2020-11-11 15:38:45;0566105;53.10;0;058;01
2020-11-11 16:46:52;0566109;11.88;0;058;09
2020-11-11 16:06:22;0566111;72.00;0;058;01
2020-11-11 16:22:21;0566117;173.20;0;058;09
2020-11-11 16:20:59;0566116;499.91;2575;149;01
2020-11-11 16:26:45;0566120;60.00;0;149;01
2020-11-11 16:27:31;0566121;36.98;0;149;10
2020-11-11 16:30:12;0566123;59.80;0;149;10
2020-11-11 16:36:39;0566125;5.80;0;149;01
2020-11-11 16:57:09;0566130;183.60;0;149;09
2020-11-11 16:53:09;0566129;3411.00;0;149;09
2020-11-11 17:36:14;0566136;623.70;0;136;09
2020-11-11 18:04:31;0566143;671.00;53620;134;13
2020-11-11 18:04:21;0566144;81.30;0;136;10
2020-11-12 08:37:17;0566160;5.40;0;058;01
2020-11-11 18:18:35;0566148;324.00;53412;134;12
2020-11-11 18:25:59;0566150;701.00;65598;134;12
2020-11-11 19:30:36;0566151;372.90;0;136;09
2020-11-12 08:49:06;0566169;135.00;91068;058;09
2020-11-12 08:38:48;0566162;141.50;0;058;01
2020-11-12 08:52:55;0566173;666.00;91155;144;13
2020-11-12 09:43:23;0566164;134.50;0;058;09
2020-11-12 08:54:09;0566174;18.90;0;058;10
2020-11-12 09:20:23;0566188;213.60;0;058;01
2020-11-12 09:16:11;0566183;231.15;0;149;01
2020-11-12 09:21:21;0566189;999.25;0;058;09
2020-11-12 09:26:43;0566191;112.80;0;058;10
2020-11-12 09:36:25;0566193;168.90;98542;134;06
2020-11-12 09:40:01;0566195;30.80;0;058;01
2020-11-12 10:22:26;0566221;1460.91;0;058;09
2020-11-12 09:59:45;0566207;196.30;0;058;01
2020-11-12 10:29:27;0566226;237.60;0;058;01
2020-11-12 10:01:49;0566211;109.90;0;058;01
2020-11-12 11:10:51;0566218;21.60;0;058;01
2020-11-12 11:24:05;0566223;48.60;0;149;01
2020-11-12 10:54:28;0566236;1314.45;0;058;09
2020-11-12 10:41:31;0566230;653.40;50281;058;09
2020-11-12 10:48:39;0566232;299.80;0;058;09
2020-11-12 10:56:36;0566237;2.90;0;149;01
2020-11-12 11:01:16;0566239;134.55;0;149;10
2020-11-12 12:32:24;0566272;97.20;0;058;10
2020-11-12 12:12:17;0566242;40.50;0;149;09
2020-11-12 11:14:07;0566243;969.00;97723;136;13
2020-11-12 11:27:35;0566249;40.50;0;149;10
2020-11-12 12:02:51;0566262;116.10;0;149;01
2020-11-12 11:18:17;0566246;203.40;0;149;01
2020-11-12 11:47:44;0566253;103.20;0;149;10
2020-11-12 12:48:28;0566254;248.40;0;149;09
2020-11-12 11:50:17;0566256;300.20;0;149;09
2020-11-12 11:53:32;0566258;521.40;0;149;09
2020-11-12 13:42:16;0566282;214.05;0;058;09
2020-11-12 12:11:12;0566265;29.70;0;149;01
2020-11-12 12:13:01;0566267;81.00;0;149;01
2020-11-12 12:22:44;0566270;1028.63;0;058;01
2020-11-12 12:33:57;0566274;62.91;0;058;01
2020-11-12 12:39:33;0566279;498.60;0;058;10
2020-11-12 12:35:41;0566277;328.20;0;149;09
2020-11-12 12:37:55;0566278;1517.00;106085;042;06
2020-11-12 12:54:46;0566288;62.91;0;058;10
2020-11-12 13:15:20;0566293;551.00;0;157;01
2020-11-12 13:16:51;0566295;116.10;0;058;10
2020-11-12 13:32:52;0566297;22.95;0;058;01
2020-11-12 13:33:36;0566298;131.30;0;058;09
2020-11-12 13:34:39;0566300;167.40;0;058;10
2020-11-12 15:17:05;0566302;172.80;0;058;09
2020-11-12 14:26:08;0566306;431.00;54605;042;13
2020-11-12 14:23:13;0566304;36.98;0;058;01
2020-11-12 14:28:55;0566307;53.30;0;058;01
2020-11-12 14:32:23;0566308;4700.00;0;136;01
2020-11-12 14:31:46;0566309;95.40;0;058;01
2020-11-12 14:39:05;0566314;201.20;0;058;01
2020-11-12 15:52:02;0566317;963.30;0;058;09
2020-11-12 15:11:38;0566321;45.60;0;058;01
2020-11-12 15:15:51;0566325;387.00;40307;042;12
2020-11-12 15:19:17;0566328;680.00;0;058;01
2020-11-12 16:31:44;0566330;99.50;0;058;09
2020-11-12 15:30:46;0566331;129.60;0;058;10
2020-11-13 09:15:08;0566413;44.90;0;149;10
2020-11-12 15:36:57;0566334;11.80;0;058;01
2020-11-12 15:53:07;0566348;224.10;0;058;10
2020-11-12 16:29:28;0566355;33.15;0;136;09
2020-11-12 15:47:13;0566339;27.00;0;058;01
2020-11-12 17:04:00;0566352;207.90;0;058;01
2020-11-12 17:23:57;0566362;750.00;0;136;01
2020-11-12 17:35:28;0566366;75.00;0;136;01
2020-11-12 17:51:17;0566369;55.92;0;136;01
2020-11-12 17:57:52;0566371;743.00;94964;042;13
2020-11-12 17:58:58;0566372;454.00;0;136;09
2020-11-12 18:16:09;0566387;551.10;0;136;01
2020-11-12 18:02:56;0566377;49.90;0;136;10
2020-11-12 18:04:17;0566379;232.20;0;136;09
2020-11-12 18:05:20;0566382;159.20;0;136;01
2020-11-12 18:09:00;0566385;16.90;0;136;01
2020-11-12 19:18:07;0566388;50.70;0;136;09
2020-11-12 18:29:21;0566392;279.00;0;136;09
2020-11-12 18:36:16;0566394;1098.40;0;136;01
2020-11-12 18:37:28;0566395;769.50;94727;149;13
2020-11-12 18:40:02;0566396;254.10;102050;136;09
2020-11-12 18:41:23;0566397;559.20;0;136;09
2020-11-13 08:20:39;0566402;50.15;0;149;01
2020-11-13 09:21:48;0566415;704.48;0;149;01
2020-11-13 08:35:59;0566405;313.65;0;149;09
2020-11-13 10:28:20;0566418;427.00;0;149;01
2020-11-13 10:31:10;0566419;445.50;0;149;09
2020-11-13 09:40:10;0566421;334.00;10977;104;12
2020-11-13 09:56:52;0566439;24.00;0;149;01
2020-11-13 09:45:24;0566424;573.75;0;149;01
2020-11-13 10:01:54;0566445;36.00;0;149;01
2020-11-13 09:49:55;0566427;72.00;0;149;09
2020-11-13 09:54:58;0566438;179.55;0;149;10
2020-11-13 09:59:32;0566442;59.70;0;149;01
2020-11-13 10:12:15;0566455;37.80;0;149;01
2020-11-13 10:14:19;0566456;2340.00;38353;136;01
2020-11-13 10:58:22;0566477;386.10;0;149;10
2020-11-13 10:07:19;0566451;30.80;0;149;10
2020-11-13 10:06:52;0566452;578.40;0;149;10
2020-11-13 10:20:44;0566460;222.00;0;157;01
2020-11-13 11:29:36;0566464;87.90;107327;136;07
2020-11-13 10:22:26;0566462;552.15;107458;149;01
2020-11-13 10:35:08;0566465;34.90;0;104;01
2020-11-13 11:58:49;0566478;326.70;0;149;01
2020-11-13 10:36:38;0566467;338.50;0;149;01
2020-11-13 11:38:06;0566469;90.80;0;149;09
2020-11-13 10:58:18;0566479;130.83;0;149;01
2020-11-13 11:06:59;0566482;3855.00;0;134;01
2020-11-13 11:19:09;0566484;73.95;0;149;09
2020-11-13 12:23:24;0566485;980.40;0;149;09
2020-11-13 11:33:04;0566492;48.60;0;149;01
2020-11-13 12:52:29;0566522;70.20;62089;149;01
2020-11-13 11:41:45;0566494;3315.70;0;134;01
2020-11-13 11:45:41;0566495;313.80;0;149;09
2020-11-13 11:54:57;0566497;545.35;0;149;01
2020-11-19 12:12:42;0567622;28.80;0;149;01
2020-11-13 11:56:19;0566500;86.40;0;149;01
2020-11-13 12:03:23;0566508;228.80;0;149;01
2020-11-13 13:15:59;0566513;295.50;0;149;01
2020-11-13 12:17:00;0566514;699.35;96179;136;13
2020-11-13 13:00:10;0566524;237.60;0;136;10
2020-11-13 12:22:05;0566516;265.35;0;149;01
2020-11-13 13:05:07;0566526;198.45;0;136;10
2020-11-13 13:33:38;0566528;170.40;0;136;09
2020-11-13 13:35:46;0566529;249.75;0;136;09
